,prompt_overlap,avg_word_length,sent_length,cosineword2vec,cosinedoc2vec,fsts,noun_overlap,content_overlap,ttr,jc_sim,sps,cs_use,cosine_elmo,lsa1,lsa2,lsa3,score
1397,0.2653,4.5429,35,0.4312,0.2429,1.2485,1.125,0.7857,-0.3395062332,0.6637211846,0.8,0.7894487977,0.8222,0.5144719858467662,0.2605043047139002,0.8169798547114929,1
1398,0.0816,5.75,8,0.2076,-0.0593,0.1796,0.25,0.3571,0.5870270975999999,0.3571428571,0.2142857143,0.7918614149,0.6895,0.5658603104272504,0.4328408066645512,0.7017484913907236,0
1399,0.102,5.3,10,0.27,0.5715,0.7121,0.25,0.2857,0.4872713694,0.4285714286,0.2857142857,0.7620693445000001,0.633,0.4848562902864106,0.5389265139513898,0.6888197081456816,1
1400,0.1224,5.0,16,0.3738,0.1622,0.7829,0.375,0.4286,0.3065283202,0.5847939514,0.5714285714,0.7937186956000001,0.7656,0.5031356949363961,0.3357694303195345,0.7963123521230628,1
1401,0.0408,3.3077,13,0.1402,-0.5325,0.133,0.25,0.1429,0.3659442218,0.2174413774,0.14285714289999998,0.6238030195,0.6173,0.570921078308357,0.2431258218597882,0.7841804365630561,0
1402,0.1837,5.0,18,0.4983,-0.3115,0.5989,0.625,0.6429,0.3346623568,0.7977939195999999,0.6428571429,0.93269068,0.8529,0.5902220564991446,0.3831944924346978,0.7104927198709605,1
1403,0.102,4.5238,21,0.4509,-0.2717,0.2986,0.25,0.3571,0.2940041675,0.6349948613,0.5714285714,0.8143724203,0.8029,0.5707529404918351,0.24162590554632601,0.7847662089366754,0
1404,0.0612,4.4615,13,0.2805,-0.6082,0.6718,0.25,0.2143,0.4513663667,0.4141699249,0.3571428571,0.6867862344,0.6163,0.5996660537967824,0.25936936383337034,0.7570522815687613,1
1405,0.102,4.1176,17,0.278,-0.2809,1.376,0.375,0.3571,0.1425262414,0.4775633233,0.4285714286,0.8229910134999999,0.7609999999999999,0.6179304493813087,0.6630946276871155,0.4224541092946068,1
1406,0.1633,4.8571,21,0.419,-0.1885,0.1385,0.5,0.4286,0.0850162801,0.5969320303,0.4285714286,0.7394424081000001,0.7943,0.5967322281724712,0.3167703826534681,0.7372700811330222,0
1407,0.1224,4.5714,14,0.3211,0.5671,0.1587,0.25,0.2857,0.156086607,0.3783822838000001,0.3571428571,0.7009034753,0.6774,0.6782284812649712,0.5878689725405329,0.4409265225920854,1
1408,0.0816,4.6,10,0.2035,-0.5716,0.4431,0.375,0.2857,0.2161375531,0.2908100283,0.2857142857,0.6829391718000001,0.7517,0.5896190236550082,0.2847979985020014,0.7558038813034563,0
1409,0.1633,4.7778,18,0.4528,-0.1207,0.588,0.5,0.5714,0.2159142491,0.6549367768,0.5714285714,0.9227263927,0.8753,0.5501703970328088,0.4350574319566219,0.7127675393338777,1
1410,0.1224,4.4444,18,0.3876,-0.3496,0.3744,0.375,0.4286,-0.2450070337,0.5192602935,0.6428571429,0.7053998709,0.7705,0.5683121132639024,0.3075588941915,0.7631702749198367,1
1411,0.1224,5.05,20,0.416,-0.2158,0.4014,0.375,0.4286,-0.4725374356,0.663183341,0.5,0.7521818876,0.7609999999999999,0.4573079225711012,0.23517521634532906,0.8576491599544837,1
1412,0.1224,4.1333,15,0.37,0.7114,0.2986,0.5,0.4286,0.3301047816,0.4694294009,0.5,0.8456140161,0.8073,0.5020511681057664,0.4006163668492568,0.7664536197423409,1
1413,0.0204,4.3333,12,0.1279,0.7022,0.1244,0.125,0.0714,-0.1262765108,0.1509629698,0.14285714289999998,0.4674236178,0.5144,0.6024581682146121,0.4588025667638437,0.6531036367089094,1
1414,0.1224,4.0,18,0.2956,0.0418,0.1,0.375,0.3571,-0.2583971154,0.3816565865,0.2857142857,0.654321909,0.7267,0.9041526512942514,0.143894668491462,0.4022465755445385,0
1415,0.2041,4.4231,26,0.4151,0.0003,0.075,0.625,0.4286,0.1085425004,0.5962218485,0.8125,0.7981849909000001,0.7529,0.8017911932462481,0.15200670070041758,0.5779488259136193,1
1416,0.1837,4.6667,21,0.4344,-0.4184,0.0859,0.375,0.5,0.155131252,0.6638563440999999,0.5714285714,0.8184533715000001,0.8363,0.6201922611070103,0.2973145765176371,0.7259239642366906,1
1417,0.0612,4.0769,13,0.1878,0.0065,0.4435,0.25,0.2143,0.4913829698,0.3271297832,0.2857142857,0.6107074618,0.6317,0.4190529554205293,0.4903986728225325,0.7641359579598507,1
1418,0.0612,4.0556,18,0.2338,-0.1536,0.3346,0.125,0.1429,-0.3651926002000001,0.2046952854,0.3571428571,0.5980032682,0.6678,0.7215637174031361,0.2602699161056772,0.6415647843341395,1
1419,0.0408,4.2308,13,0.172,-0.0169,0.213,0.25,0.1429,0.4182895424000001,0.1571463123,0.2142857143,0.5524799228,0.7116,0.5572327213814157,0.3604527772900388,0.7480411015216738,1
1420,0.1633,5.0,22,0.3606,0.1469,0.0666,0.375,0.4286,-0.3165823636,0.4741872171,0.3571428571,0.7272048593000001,0.7702,0.6661788159671079,0.3975303203813321,0.6310114337586743,0
1421,0.102,4.4,10,0.2624,-0.0059,0.1046,0.375,0.3571,-0.055052369800000014,0.369222491,0.3571428571,0.8625597358,0.7626,0.4168334579513874,0.4366950496299024,0.7972122063547609,1
1422,0.1429,4.8125,16,0.4117,0.5295,0.3346,0.625,0.5,0.4371733396,0.6325001001,0.5714285714,0.8450934887,0.8101,0.5584241960255372,0.4166988827750462,0.7173036026587771,1
1423,0.2449,4.8095,21,0.4758,0.4721,0.2279,0.625,0.5714,0.0397697818,0.6673228391,0.6428571429,0.7904078959999999,0.7199,0.4901722861384501,0.358155698920796,0.7946418219753864,1
1424,0.1224,4.5714,14,0.3487,0.297,0.0973,0.375,0.2857,0.2830294102,0.3745505893,0.5714285714,0.789332211,0.7341,0.5448311918180236,0.27181837349187243,0.7932677632769309,0
1425,0.1837,4.7333,15,0.4245,0.0146,0.1838,0.5,0.6429,-0.1116277148,0.6549367768,0.5714285714,0.8221248388,0.8209,0.4693404575913293,0.3791261259338107,0.7974853700867384,1
1426,0.1837,4.5789,19,0.2929,0.0459,0.2187,0.375,0.2857,-0.5791478695000001,0.4442606176,0.5,0.608936131,0.7225,0.4050161830670703,0.2872371447051311,0.8680188443550203,0
1427,0.0612,4.4762,21,0.3107,0.6747,0.4117,0.25,0.2143,-0.0469372891,0.3196018093,0.5,0.5369198918,0.6227,0.3282395748585385,0.3345080704561592,0.8833816458905986,0
1428,0.3265,4.3143,35,0.4006,0.0405,0.3925,0.75,0.6429,-0.262767829,0.6427432348,0.75,0.7737243772,0.7834,0.4680155278686797,0.36933355585600425,0.8028413231719957,0
1429,0.1,4.2,20,0.25206245736377997,-0.2583706080913544,0.3119304954981922,0.4444444444444444,0.19047619047619047,0.6,0.2989695181707069,0.6,0.8593168854713441,0.82575923204422,0.7164890303891415,0.1024002838407258,0.6900417749682745,0
1430,0.12,3.896551724137931,29,0.3317338068310807,-0.2318785637617111,0.11056560287784778,0.4444444444444444,0.5714285714285714,0.7586206896551724,0.75,0.75,0.8623791337013245,0.8005819916725159,0.7646198495814451,0.1015585468238454,0.6364293732953226,1
1431,0.04,4.333333333333333,12,0.15535818367469598,0.5277262330055237,0.2195253750113891,0.2222222222222222,0.19047619047619047,1.0,0.2730320377394503,0.4,0.7716488242149353,0.6743746399879456,0.7716274882374805,0.0984837775439865,0.6284043005557675,1
1432,0.08,3.7142857142857135,21,0.2309819692518653,-0.3863681852817536,0.2844184515354507,0.4444444444444444,0.3809523809523809,0.9523809523809524,0.461787048791766,0.55,0.8370918035507202,0.7970006465911865,0.8385550384077974,0.05797317612226206,0.5417236919419296,1
1433,0.14,4.0,30,0.40179311211516217,0.3489878177642822,0.11056560287784778,0.5555555555555556,0.6666666666666666,0.7,0.8270590484196522,0.95,0.8489904999732971,0.8543725609779358,0.6736486659355211,0.09863192376898644,0.7324405904214494,1
1434,0.24,3.789473684210527,38,0.5546044800016615,0.470770001411438,0.09597297890369773,0.5555555555555556,1.0952380952380951,0.5,0.8833697426324791,1.0,0.8108242750167847,0.7943806052207947,0.6313429692906187,0.12243663738621073,0.7657775949666209,1
1435,0.07,3.8,25,0.2533766714538016,-0.4060613214969635,0.0,0.3333333333333333,0.3333333333333333,0.76,0.5639579452164544,0.65,0.772191047668457,0.7087969183921814,0.7280014245653208,0.0683414010153809,0.6821608158917651,1
1436,0.03,5.0,8,0.09522681846851257,0.10576917231082916,0.7715866611429039,0.2222222222222222,0.09523809523809523,1.0,0.1145168307818916,0.25,0.6745092272758484,0.5262535214424133,0.7979143992099093,0.09776056498702963,0.5947902852828937,0
1437,0.01,3.4285714285714284,14,0.06729703996239639,-0.07005292922258377,0.7555031166831906,0.0,0.047619047619047616,1.0,0.10714028412396374,0.15,0.29689645767211914,0.4903726279735565,0.5763064100207504,0.1336598825992403,0.8062294695386371,0
1438,0.07,4.705882352941177,17,0.2071492795537158,0.5773727893829346,0.5080465742311828,0.3333333333333333,0.2380952380952381,0.7058823529411765,0.30002608902595546,0.5,0.7723729610443115,0.7300721406936646,0.6265208778809688,0.10917622181944456,0.7717202486448647,0
1439,0.08,4.2727272727272725,22,0.2333773163760581,-0.3803229331970215,0.4779281144614506,0.3333333333333333,0.3809523809523809,0.7272727272727273,0.4632685451496106,0.55,0.836064338684082,0.7557354569435121,0.7311967455617814,0.10606013634458672,0.6738713280429933,1
1440,0.03,4.578947368421051,19,0.11843335119689385,-0.2320905178785324,0.9274459879833132,0.0,0.0,0.8421052631578947,0.04824999793150746,0.4,0.3188784420490265,0.4532209038734436,0.8667940234885607,0.27428482687474337,0.4164564258008329,0
1441,0.08,4.5517241379310365,29,0.3129538006898833,0.08095555752515793,0.4980399416038973,0.4444444444444444,0.3333333333333333,0.7241379310344828,0.5191820916203336,0.7,0.7877812385559082,0.7583211064338684,0.7082523739533823,0.1095760025132378,0.6974035234085195,0
1442,0.07,5.0,12,0.17593212243987294,-0.3484556972980499,0.6573614683545974,0.2222222222222222,0.2857142857142857,0.8333333333333334,0.2931003953684224,0.4,0.6892234683036804,0.6223952174186707,0.6362040086192465,0.130912848282422,0.7603330096552334,0
1443,0.03,4.090909090909091,11,0.0871585396731772,-0.15519563853740692,0.5797277132871508,0.1111111111111111,0.09523809523809523,1.0,0.13861160794384206,0.25,0.4806166589260101,0.5364731550216675,0.9454928002235904,0.04489511312140648,0.3225333991126652,0
1444,0.03,4.571428571428571,7,0.07242606180470164,0.3654585480690001,0.2328008858647141,0.1111111111111111,0.047619047619047616,1.0,0.06307599356698579,0.2,0.6027483344078064,0.4526219666004181,0.6629238903230865,0.09365371241085353,0.7428060970337882,0
1445,0.02,3.5384615384615383,13,0.061790664021561775,-0.16568386554718018,0.4952058814663818,0.0,0.09523809523809523,0.7692307692307693,0.1,0.1,0.2885665595531464,0.4657724499702454,0.4895427283140929,0.17484827864851324,0.8542692764043701,0
1446,0.08,3.875,24,0.2157572078995588,-0.4446274340152741,0.6438599220116272,0.1111111111111111,0.2857142857142857,0.8333333333333334,0.2930129868481461,0.5,0.8036134839057922,0.7207813858985901,0.6208276174737813,0.12560881575064353,0.7738187738660448,1
1447,0.03,3.928571428571429,14,0.08903757319217775,-0.0930941104888916,0.09597297890369773,0.1111111111111111,0.047619047619047616,0.8571428571428571,0.11074245310106882,0.3,0.5859647989273071,0.558505654335022,0.7771323165162694,0.03967361432006298,0.628085477425517,0
1448,0.04,5.5,6,0.0954620823627565,-0.4183813631534576,0.4105430583613218,0.2222222222222222,0.14285714285714285,1.0,0.1099544603423203,0.2,0.6815316677093506,0.4084249138832092,0.7960552592554391,0.09461672585593213,0.5977823177378694,0
1449,0.06,4.909090909090909,11,0.16842207530649694,-0.1957051306962967,0.3751497029488656,0.2222222222222222,0.19047619047619047,0.8181818181818182,0.2670502468279844,0.4,0.8158903717994691,0.7021594643592834,0.6190365640457517,0.11812101977772872,0.7764284622945631,0
1450,0.19,3.806451612903226,31,0.4365269236448335,-0.030467232689261436,0.618502658711415,0.3333333333333333,0.7142857142857143,0.6129032258064516,0.7742403629845765,0.9523809523809524,0.8168134093284607,0.8244459629058838,0.6943800884707644,0.11545823978415724,0.7102856380367529,1
1451,0.01,3.4166666666666665,12,0.07582168898931364,-0.4717063009738922,0.34962833849753305,0.0,0.047619047619047616,0.9166666666666666,0.11776968946336125,0.2,0.35208022594451904,0.5727572441101074,0.5959299954298788,0.12532096284585356,0.7931973883078114,0
1452,0.04,5.777777777777778,9,0.1284425404013657,-0.1917453855276108,0.7560660432961951,0.2222222222222222,0.2380952380952381,0.7777777777777778,0.3,0.3,0.7347269058227539,0.6053671836853027,0.6272224819992971,0.11323556273683913,0.7705645108661004,0
1453,0.03,4.421052631578949,19,0.13647872572991904,-0.741306722164154,0.6573614683545974,0.0,0.14285714285714285,0.9473684210526316,0.24474014272517194,0.35,0.5747446417808533,0.5533707141876221,0.6131780136794752,0.1233531241140612,0.7802542728568646,1
1454,0.03,4.0,11,0.08999299712297393,-0.07064356654882431,0.4888305868579549,0.0,0.047619047619047616,1.0,0.07023546543996488,0.2,0.358279287815094,0.4785803556442261,0.9260080291338328,-0.0009945126663056328,0.3775025045270976,0
1455,0.03,3.75,12,0.08648533428587564,0.16743239760398865,0.3878131463317274,0.1111111111111111,0.09523809523809523,1.0,0.13484219899816274,0.25,0.5345392227172852,0.504450261592865,0.8990246795465759,0.11388564607604272,0.4228293807010324,0
1456,0.03,3.9444444444444446,18,0.1297123257706805,0.16534842550754547,0.2328008858647141,0.1111111111111111,0.09523809523809523,0.9444444444444444,0.138540411233849,0.35,0.5965789556503296,0.617581844329834,0.8424524352191806,0.0961025068895652,0.530130363743498,0
1457,0.08,4.285714285714286,14,0.20173602060573856,0.4350361227989197,0.5000576848762199,0.2222222222222222,0.19047619047619047,0.7857142857142857,0.2450185425362333,0.55,0.6568531990051271,0.6118247509002686,0.7894813674033011,0.09488935836087588,0.6063952343091716,0
1458,0.02,4.090909090909091,11,0.03946025705919033,-0.15600983798503876,0.7755264191365007,0.0,0.047619047619047616,0.9090909090909092,0.010075737672440984,0.1,0.08168747276067734,0.43617716431617737,0.37387672134910543,-0.201842175302101,-0.9052491002495164,0
1459,0.11,3.53125,32,0.3148983833266468,-0.3399426639080048,0.5733632247334824,0.2222222222222222,0.4761904761904762,0.71875,0.5627795838275662,0.8,0.7320888638496399,0.7077250480651855,0.7762770586062898,0.10815743204320746,0.6210441998564883,1
1460,0.07,4.36,25,0.2307136567627512,-0.2049018889665604,0.3119304954981922,0.2222222222222222,0.2857142857142857,0.76,0.3715126664411008,0.6,0.8140614032745361,0.7352392673492432,0.6576213385168618,0.11151245451167087,0.7450497618388141,1
1461,0.04,4.6,15,0.09859110669391913,-0.17298300564289093,0.2195253750113891,0.0,0.047619047619047616,0.9333333333333332,0.07782207570347452,0.25,0.5925222635269165,0.6249449253082275,0.5934269428886221,0.16638488329000714,0.7875027200374835,0
1462,0.06,3.611111111111111,18,0.18647406958952184,0.007020574528723954,0.2844184515354507,0.1111111111111111,0.2857142857142857,0.7777777777777778,0.35,0.4,0.6330118775367737,0.6137605309486389,0.6230873470483431,0.11625865810308918,0.7734636916910363,0
1463,0.23,4.142857142857143,49,0.5009156786478483,0.3684691488742829,0.11056560287784778,0.7777777777777778,1.0,0.5918367346938775,0.7765080311271809,1.0,0.8605343103408813,0.8700942397117615,0.6713242341199287,0.1161822432202826,0.7320009966137985,1
1464,0.03,3.75,12,0.1155823207483059,-0.1904708296060562,0.3751497029488656,0.0,0.14285714285714285,0.9166666666666666,0.206393118514775,0.25,0.658667266368866,0.5924188494682312,0.9630977713154736,0.09198110691034413,0.25294694870410245,0
1465,0.08,4.608695652173913,23,0.2506447507113945,0.019117534160614014,0.336461387100325,0.3333333333333333,0.3333333333333333,0.7391304347826086,0.4209694197401923,0.55,0.8610528111457825,0.8182675242424011,0.6194874963336944,0.11918171621680294,0.7759065410252891,1
1466,0.2,3.6136363636363638,44,0.4107421338558197,0.4764859676361084,0.26104930070538496,0.6666666666666666,0.9047619047619048,0.7272727272727273,0.7842120738797118,1.0,0.8983622789382935,0.8631564974784851,0.7809082296463792,0.09845417996303032,0.6168379943861803,1
1467,0.11,4.615384615384615,26,0.299908359603184,0.018489185720682144,0.08578420710345927,0.5555555555555556,0.3809523809523809,0.6923076923076923,0.5124993897045687,0.75,0.7432306408882141,0.7666575312614441,0.8669225579687636,0.0669817688012444,0.4939217763301717,0
1468,0.14,4.365853658536587,41,0.3937800076272753,0.12727472186088562,0.17032250305953506,0.6666666666666666,0.3809523809523809,0.6097560975609756,0.5218340741574822,0.9545454545454546,0.8014578819274902,0.782318651676178,0.7447170309722511,0.10620780012192338,0.6588751376195165,0
1469,0.04,4.785714285714286,14,0.17687807722789484,-0.029494533315300938,0.22749316178191584,0.2222222222222222,0.2380952380952381,0.8571428571428571,0.3338314028731782,0.45,0.8361343145370483,0.7186106443405151,0.7325534581033326,0.08371122540434592,0.6755426424454282,1
1470,0.14,4.0,36,0.3897188632953458,-0.2804520130157471,0.08578420710345927,0.5555555555555556,0.5714285714285714,0.75,0.7216786265966791,1.0,0.8395741581916809,0.8256692886352539,0.7159084035602246,0.0971722539308256,0.6913990965989569,1
1471,0.08,4.285714285714286,21,0.2489244472689745,-0.27642822265625,0.07446227112519313,0.2222222222222222,0.2857142857142857,0.8095238095238095,0.32528079333110904,0.55,0.8246518969535828,0.7594109773635864,0.622985395099964,0.12744362443882093,0.7717819122537393,0
1472,0.09,4.258064516129032,31,0.2468996120662224,0.3219679892063141,0.0,0.3333333333333333,0.2380952380952381,0.8064516129032258,0.3645598955602226,0.65,0.8106083869934082,0.7588340044021606,0.7731140840467331,0.34694136281544696,0.5309673283888012,0
1473,0.18,4.4444444444444455,36,0.4843054471946344,-0.193590447306633,0.5907284401771066,0.8888888888888888,0.6666666666666666,0.5833333333333334,0.6842103873957135,1.0,0.7680696249008179,0.8037010431289673,0.6752329080536899,0.10524401461093408,0.7300576807827793,0
1474,0.05,3.1,40,0.26006296784319777,-0.018155809491872787,0.565947694755437,0.0,0.19047619047619047,0.675,0.2862700461620196,0.75,0.4915789663791657,0.5820484161376953,0.6674203884687622,0.6986613683530554,0.2577252751036317,0
1475,0.03,4.066666666666666,15,0.0978792171652724,-0.1497279405593872,0.3885608411816429,0.0,0.09523809523809523,0.9333333333333332,0.14975333136188548,0.3,0.5985460877418518,0.5080608129501343,0.6516359121092957,0.17331836947800675,0.7384655583376732,1
1476,0.04,5.181818181818182,11,0.12457674887122178,0.3092983663082123,0.3664403282591116,0.2222222222222222,0.19047619047619047,0.9090909090909092,0.21536271262071768,0.3,0.8332127332687378,0.6612287163734436,0.6112650103901384,0.11532141945181032,0.7829789635030839,1
1477,0.02,5.8181818181818175,11,0.15528534679878048,-0.4966175556182861,0.557175830109305,0.1111111111111111,0.09523809523809523,0.9090909090909092,0.22779457830541536,0.35,0.5330183506011963,0.5087044835090637,0.7139835234378512,0.08454726195487808,0.6950390555610559,0
1478,0.03,4.533333333333333,15,0.1255624657723962,0.4828145205974579,0.3837029840307066,0.1111111111111111,0.19047619047619047,0.9333333333333332,0.2172731426358956,0.3,0.7837417721748352,0.6663463711738586,0.6493176671567961,0.12048692655879928,0.7509124234199822,1
1479,0.07,5.75,12,0.15670277141943212,0.06501695513725281,0.7125283450193932,0.2222222222222222,0.19047619047619047,0.8333333333333334,0.2641804268653721,0.4,0.8555421829223633,0.6919857859611511,0.6082791156532219,0.11667712097183724,0.78510060941376,0
1480,0.21,4.290909090909091,55,0.4145615040245703,-0.2443951964378357,0.4986659421578776,1.0,0.8571428571428571,0.509090909090909,0.6453344065280852,0.8666666666666667,0.7690019607543945,0.7423622608184814,0.7578734113539652,0.09224577111416307,0.6458472033494119,0
1481,0.1,4.0,23,0.281231288502856,-0.032363340258598335,0.22123141752366093,0.3333333333333333,0.42857142857142855,0.6521739130434783,0.5347786553642743,0.7,0.8228674530982971,0.8034396767616272,0.717512779046287,0.12645570520966865,0.6849703398872096,0
1482,0.03,4.833333333333333,12,0.15862181201213746,0.033676933497190475,0.4350757210855988,0.1111111111111111,0.2380952380952381,0.9166666666666666,0.27166969619577386,0.35,0.7178177833557129,0.6693682670593262,0.6818595974752463,0.6176877792043942,0.39182814696297497,0
1483,0.08,3.9166666666666665,36,0.3098602731053422,-0.2892420291900635,0.44503388150846057,0.2222222222222222,0.3333333333333333,0.8055555555555556,0.44471144436391147,0.75,0.7375761270523071,0.7658382654190063,0.775152229712723,0.11365290448562793,0.6214676484527369,0
1484,0.05,5.066666666666666,15,0.1655977092138151,0.06164650246500969,0.07446227112519313,0.3333333333333333,0.2380952380952381,0.8666666666666667,0.314287248122018,0.4,0.8376446962356567,0.7291466593742371,0.6879671962026404,0.08807565789203856,0.7203775506190919,1
1485,0.05,3.727272727272727,11,0.10227575534727516,0.14427664875984192,0.34954717924499235,0.0,0.09523809523809523,1.0,0.0885178277761726,0.3,0.5384557843208313,0.4477956295013428,0.9448717637469208,0.27945691050874016,0.17064930484093166,0
1486,0.1,5.333333333333333,18,0.25585423300905924,-0.13217376172542572,0.2910662898308537,0.4444444444444444,0.3333333333333333,0.7222222222222222,0.4115790064063128,0.6,0.7479062676429749,0.7349928021430969,0.6150011006684649,0.11982968985505822,0.7793680078151894,0
1487,0.06,4.142857142857143,14,0.1282336297558575,-0.40975281596183777,0.4163552036249272,0.1111111111111111,0.14285714285714285,0.8571428571428571,0.1755954888436376,0.3,0.7236102819442749,0.6261224746704102,0.6080234748649747,0.12940047118259512,0.7833026056836807,0
1488,0.02,5.285714285714286,7,0.0931446465050302,-0.07298608869314194,0.26774034311208544,0.1111111111111111,0.047619047619047616,1.0,0.11313612576088075,0.2,0.7027588486671448,0.4948950707912445,0.6246768140638228,0.11050999684155824,0.7730242030940241,0
1489,0.17,3.942857142857144,35,0.3634937434661679,-0.27951619029045105,0.5923713577060647,0.3333333333333333,0.5714285714285714,0.7428571428571429,0.618927024902886,0.95,0.7599582672119141,0.7550964951515198,0.7093458722240723,0.11318684286695367,0.6957134267501828,1
1490,0.04,4.071428571428571,14,0.12664905263156426,-0.2485755532979965,0.7125283450193932,0.1111111111111111,0.14285714285714285,0.9285714285714286,0.17065812960298682,0.35,0.6770308613777161,0.5612991452217102,0.6748729237387608,0.14129666409346722,0.7242801871654052,0
